Step Count,Time Now,Velocity Sum Value X,Velocity Sum Value Y,Potential Energy Sum,Potential Energy Sum Squared,Kinetic Energy Sum,Kinetic Energy Sum Squared,Pressure Sum,Pressure Sum Squared
  222,  1.1100,  0.0000, -0.0000,  1.0050,  1.0100,  0.6453,  0.4164, -3.6421, 13.2649
  223,  1.1150,  0.0000, -0.0000,  1.0050,  1.0100,  0.6456,  0.4168, -3.6363, 13.2225
  224,  1.1200,  0.0000, -0.0000,  1.0050,  1.0100,  0.6455,  0.4167, -3.6333, 13.2010
  225,  1.1250,  0.0000, -0.0000,  0.0402,  0.1969,  0.0258,  0.1264, -0.1453,  0.7119
  226,  1.1300,  0.0000, -0.0000,  1.0050,  1.0101,  0.6446,  0.4155, -3.6330, 13.1984
  227,  1.1350,  0.0000, -0.0000,  1.0050,  1.0101,  0.6440,  0.4147, -3.6319, 13.1906
  228,  1.1400,  0.0000, -0.0000,  1.0050,  1.0101,  0.6435,  0.4141, -3.6281, 13.1628
  229,  1.1450,  0.0000, -0.0000,  1.0050,  1.0101,  0.6434,  0.4139, -3.6227, 13.1238
  230,  1.1500,  0.0000, -0.0000,  1.0051,  1.0101,  0.6436,  0.4143, -3.6145, 13.0646
  231,  1.1550,  0.0000, -0.0000,  1.0051,  1.0101,  0.6444,  0.4153, -3.6030, 12.9817
  232,  1.1600,  0.0000, -0.0000,  1.0051,  1.0101,  0.6458,  0.4170, -3.5881, 12.8746
  233,  1.1650,  0.0000, -0.0000,  1.0050,  1.0101,  0.6476,  0.4193, -3.5709, 12.7516
  234,  1.1700,  0.0000, -0.0000,  1.0050,  1.0101,  0.6497,  0.4221, -3.5536, 12.6283
  235,  1.1750,  0.0000, -0.0000,  1.0050,  1.0101,  0.6519,  0.4250, -3.5361, 12.5041
  236,  1.1800,  0.0000, -0.0000,  1.0050,  1.0101,  0.6542,  0.4280, -3.5190, 12.3836
  237,  1.1850,  0.0000, -0.0000,  1.0050,  1.0101,  0.6564,  0.4308, -3.5023, 12.2663
  238,  1.1900,  0.0000, -0.0000,  1.0050,  1.0101,  0.6584,  0.4334, -3.4875, 12.1628
